"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
805851400,40,40108,401080006,"805-8514",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","枝光","エダミツ",,,,,,"株式会社　山本工作所","カブシキガイシヤ　ヤマモトコウサクシヨ","枝光１９５０－１０",
805000800,40,40108,401080007,"805-0008",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","枝光本町","エダミツホンマチ",,,,,,,,,
805851600,40,40108,401080007,"805-8516",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","枝光本町","エダミツホンマチ",,,,,,"日鉄住金物流八幡　株式会社","ニツテツスミキンブツリユウヤハタ　カブシキガイシヤ","枝光本町８番１号",
805004800,40,40108,401080008,"805-0048",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","大蔵","オオクラ",,,,,,,,,
805005300,40,40108,401080009,"805-0053",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","大谷","オオタニ",,,,,,,,,
805003800,40,40108,401080010,"805-0038",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","大平町","オオヒラマチ",,,,,,,,,
805000300,40,40108,401080011,"805-0003",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","大宮町","オオミヤマチ",,,,,,,,,
805005700,40,40108,401080012,"805-0057",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","尾倉","オグラ",,,,,"（大字）",,,,
805005900,40,40108,401080012,"805-0059",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","尾倉","オグラ",,,,,"（丁目）",,,,
805852000,40,40108,401080012,"805-8520",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","尾倉","オグラ",,,,,,"福岡ひびき信用金庫","フクオカヒビキシンヨウキンコ","尾倉２丁目８－１",
805853400,40,40108,401080012,"805-8534",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","尾倉","オグラ",,,,,,"北九州市立八幡病院","キタキユウシユウシリツヤハタビヨウイン","尾倉二丁目６番２号",
805852100,40,40108,401080012,"805-8521",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","尾倉","オグラ",,,,,,"月星商事　株式会社","ツキホシシヨウジ　カブシキガイシヤ","尾倉２丁目４－７",
805850100,40,40108,401080012,"805-8501",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","尾倉","オグラ",,,,,,"吉川工業　株式会社","ヨシカワコウギヨウ　カブシキガイシヤ","尾倉２丁目１－２",
805004300,40,40108,401080013,"805-0043",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","勝山","カツヤマ",,,,,,,,,
805001800,40,40108,401080014,"805-0018",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","上本町","カミホンマチ",,,,,,,,,
805005500,40,40108,401080015,"805-0055",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","神山町","カミヤママチ",,,,,,,,,
805004500,40,40108,401080016,"805-0045",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","河内","カワチ",,,,,,,,,
805001200,40,40108,401080017,"805-0012",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","川淵町","カワブチマチ",,,,,,,,,
805853000,40,40108,401080017,"805-8530",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","川淵町","カワブチマチ",,,,,,"太平工業　株式会社　八幡支店","タイヘイコウギヨウ　カブシキガイシヤ　ヤハタシテン","川淵町９－２７",
805006700,40,40108,401080018,"805-0067",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","祇園","ギオン",,,,,,,,,
805006600,40,40108,401080019,"805-0066",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","祇園原町","ギオンバラマチ",,,,,,,,,
805003400,40,40108,401080020,"805-0034",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","清田","キヨタ",,,,,,,,,
805004700,40,40108,401080021,"805-0047",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","景勝町","ケイショウマチ",,,,,,,,,
805003600,40,40108,401080022,"805-0036",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","小熊野","コグマノ",,,,,,,,,
805003500,40,40108,401080023,"805-0035",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","山路","サンジ",,,,,,,,,
805003300,40,40108,401080024,"805-0033",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","山路松尾町","サンジマツオマチ",,,,,,,,,
805001700,40,40108,401080025,"805-0017",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","山王","サンノウ",,,,,,,,,
805853100,40,40108,401080025,"805-8531",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","山王","サンノウ",,,,,,"株式会社　奥村組　九州支店","カブシキガイシヤ　オクムラグミ　キユウシユウシテン","山王２丁目１９－１",
805853300,40,40108,401080025,"805-8533",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","山王","サンノウ",,,,,,"九築工業　株式会社","キユウチクコウギヨウ　カブシキガイシヤ","山王１丁目９－１０",
805851800,40,40108,401080025,"805-8518",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","山王","サンノウ",,,,,,"東亜非破壊検査　株式会社","トウアヒハカイケンサ　カブシキガイシヤ","山王１丁目１３－１５",
805001300,40,40108,401080026,"805-0013",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","昭和","ショウワ",,,,,,,,,
805000700,40,40108,401080027,"805-0007",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","白川町","シラカワマチ",,,,,,,,,
805004900,40,40108,401080028,"805-0049",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","末広町","スエヒロマチ",,,,,,,,,
805000600,40,40108,401080029,"805-0006",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","諏訪","スワ",,,,,,,,,
805001600,40,40108,401080030,"805-0016",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","高見","タカミ",,,,,,,,,
805002200,40,40108,401080031,"805-0022",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","竹下町","タケシタマチ",,,,,,,,,
805004600,40,40108,401080032,"805-0046",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","田代","タシロ",,,,,,,,,
805001400,40,40108,401080033,"805-0014",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","茶屋町","チャヤマチ",,,,,,,,,
805001900,40,40108,401080034,"805-0019",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","中央","チュウオウ",,,,,,,,,
805862500,40,40108,401080034,"805-8625",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","中央","チュウオウ",,,,,,"みずほ銀行　北九州支店　八幡出張所","ミズホギンコウ　キタキユウシユウシテン　ヤハタシユツチヨウジヨ","中央３丁目１－１",
805851000,40,40108,401080034,"805-8510",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","中央","チュウオウ",,,,,,"北九州市　八幡東区役所","キタキユウシユウシ　ヤハタヒガシクヤクシヨ","中央１丁目１－１",
805003100,40,40108,401080035,"805-0031",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","槻田","ツキダ",,,,,,,,,
805005400,40,40108,401080036,"805-0054",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","天神町","テンジンマチ",,,,,,,,,
805002500,40,40108,401080037,"805-0025",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","中尾","ナカオ",,,,,,,,,
805002400,40,40108,401080038,"805-0024",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","中畑","ナカハタ",,,,,,,,,
805006400,40,40108,401080039,"805-0064",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","西台良町","ニシダイラマチ",,,,,,,,,
805006100,40,40108,401080040,"805-0061",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","西本町","ニシホンマチ",,,,,,,,,
805853500,40,40108,401080040,"805-8535",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","西本町","ニシホンマチ",,,,,,"株式会社　菅原","カブシキガイシヤ　スガハラ","西本町３丁目２－５",
805850700,40,40108,401080040,"805-8507",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","西本町","ニシホンマチ",,,,,,"株式会社　アステック入江","カブシキガイシヤ　アステツクイリエ","西本町３丁目１番１号",
805005200,40,40108,401080041,"805-0052",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","西丸山町","ニシマルヤママチ",,,,,,,,,
805004200,40,40108,401080042,"805-0042",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","羽衣町","ハゴロモマチ",,,,,,,,,
805001100,40,40108,401080043,"805-0011",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","八王寺町","ハチオウジマチ",,,,,,,,,
805006500,40,40108,401080044,"805-0065",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","花尾町","ハナオマチ",,,,,,,,,
805005000,40,40108,401080045,"805-0050",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","春の町","ハルノマチ",,,,,,,,,
805852700,40,40108,401080045,"805-8527",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","春の町","ハルノマチ",,,,,,"社会福祉法人　恩賜財団済生会支部　福岡県済生会八幡総合病院","シヤカイフクシホウジン　オンシザイダンサイセイカイシブ　フクオカケンサイセイカイヤハタソウゴウビヨウイン","春の町５丁目９－２７",
805850800,40,40108,401080045,"805-8508",1,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","春の町","ハルノマチ",,,,,,"医療法人社団　新日鐵八幡記念病院","イリヨウホウジンシヤダン　シンニツテツヤハタキネンビヨウイン","春の町１丁目１－１",
805007100,40,40108,401080046,"805-0071",0,0,"福岡県","フクオカケン","北九州市八幡東区","キタキュウシュウシヤハタヒガシク","東田","ヒガシダ",,,,,,,,,
